review,customer_ID,Date,taste,taste_score,amount,amount_score,delivery,delivery_score,menu,Selected_Menu
너무맛나요 담에 또먹을래요,ak**님,2023년 3월 9일,맛,5,양,5,배달,5,"차돌 알리오올리오/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
항상 너무 맛있게 먹고있어요 매운맛 조절되는 것도 너무 좋아요,al**님,2023년 3월 9일,맛,5,양,5,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋쉬림프&베이컨 로제파스타),맵기조절 선택（2）(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋새우튀김4개（＋스윗칠리）),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료 선택(＋ 환타 파인 355mL))","쉬림프&베이컨 로제파스타, 새우튀김"
맛있게 잘 먹었습니다ㅎㅎ,po**님,2023년 3월 9일,맛,5,양,5,배달,5,"[ 강력추천 ]미트소스 파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋계란후라이 추가),토핑 옵션 추가선택(＋눈꽃치즈 듬뿍),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드)),[ 강력추천 ] 차돌 （ 필라프 ）/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))","미트소스 파스타, 포테이토 샐러드"
잘 먹었습니다 ㅎㅎ,po**님,2023년 3월 9일,맛,5,양,5,배달,5,"김치&베이컨 필라프/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),토핑 옵션 추가선택(＋계란후라이 추가),토핑 옵션 추가선택(＋눈꽃치즈 듬뿍),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))","김치&베이컨 필라프, 포테이토 샐러드"
소스가 있으면 더 좋을듯요 잘 먹었습니다 ㅎㅎ,po**님,2023년 3월 8일,맛,5,양,5,배달,5,"[ 강력추천 ] 차돌 （ 필라프 ）/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋볶음김치 추가),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
얼큰하고 너무너무맛있어요!,bs**님,2023년 3월 7일,맛,5,양,5,배달,5,속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋1단계] 신라면 맵기)),속풀이얼큰 파스타
며칠전에 투움바 시켰는데 너무 맛있어서 또 시켰어요! 자주 시켜먹을거같아요. 너무 맛있습니다,54**님,2023년 3월 6일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
맛있게 잘 먹었습니다.,la**님,2023년 3월 6일,맛,5,양,5,배달,5,"베이컨 토마토파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋체다치즈（토핑） 추가),토핑 옵션 추가선택(＋눈꽃치즈 듬뿍),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",베이컨 토마토파스타
"새로운 메뉴구성이 생겼네요.
후랑크소시지도 담백하고 맛나네요.
맛나^^맛나^^",ii**님,2023년 3월 6일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),둘이서 콤보 메뉴 선택1(＋（담백）도로시 크림파스타（맵기x）),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋쉬림프&베이컨 크림 리조또),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）))",육즙가득 통소세지
맛있었어요. 매쉬포테이토를 양 많이 주문할 수 있었으면 좋겠어요... 700원에 한입으로 말고 사이드로 하나 있었으면 좋겠습니다! 잘먹었습니다,tm**님,2023년 3월 5일,맛,5,양,5,배달,5,"도로시 찹스테이크（＋홀그레인머스타드）/1(서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드)),[한입] 포테이토 샐러드/1","도로시 찹스테이크, 포테이토 샐러드"
너무 맛있었어요...배달비 합쳐서 조금 비싸긴했는데 그만큼 양이 되게 많아서 만족했어요~~담번엔 다른 메뉴도 시켜먹어볼게요,54**님,2023년 3월 5일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋1단계] 신라면 맵기))",투움바 파스타
잘먹었습니다 ㅎㅎㅎ,po**님,2023년 3월 4일,맛,5,양,5,배달,5,"[ 강력추천 ] 차돌 （ 필라프 ）/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋계란후라이 추가),토핑 옵션 추가선택(＋눈꽃치즈 듬뿍),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
"양도 좋고 맛있었어요 신라면 맵기로 했는데 생각보다 안 매워서 놀랐음
그리고 리뷰이벤트에 콜라 제외하고 아무거나 달라고 썼는데 사이다를 주셨더라구요 아무래도 게임하느라 제대로 안 쓴 제 잘못이겠죠... 사이다는 잘 마시고 있답니다",sk**님,2023년 3월 3일,맛,5,양,5,배달,5,"[ 강력추천 ] 차돌 （ 필라프 ）/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
종맛탱입니당 여기서만시킴,du**님,2023년 3월 2일,맛,5,양,5,배달,5,"새우 비스크소스 파스타/1,폭립 half ＋ 감자튀김/1,펩시 제로 355mL/1","새우 비스크소스 파스타, 감자튀김"
잘 먹었습니다 ㅎㅎㅎ,po**님,2023년 3월 1일,맛,5,양,5,배달,5,"[ 강력추천 ]미트소스 파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋눈꽃치즈 듬뿍),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))","미트소스 파스타, 포테이토 샐러드"
"사장님 너무 잘 먹었습니다.
너무 맛있어요!

그리고, 리뷰 이벤트로 치킨 텐더를 적었는데요.
치킨 너겟을 쓴다는게 치킨 텐더로 잘못 적었습니다.
그럼에도 텐더 보내주셔서 감사하고, 죄송합니다..
괜히 진상이 되었네요..ㅠㅠ

정말 죄송합니다. 잘 먹었습니다!",y3**님,2023년 3월 1일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋눈꽃치즈 듬뿍),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드)),＋새우튀김 4개（＋스윗칠리 소스）/1","포테이토 샐러드, 새우튀김"
고기는 좀 질기네요. 파스타 맛나요. 불닭맵기인데 많이 맵지 않아요. 이벤트 타고 맛나게 잘 먹었습니다~~,da**님,2023년 2월 28일,맛,5,양,5,배달,0,"더블up치즈 뇨끼파스타/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가),토핑 옵션 추가선택(＋Grilled왕새우 2개 추가),서비스 메뉴 추가선택(＋（제공）한입 단호박 샐러드))","더블up치즈 뇨끼파스타, 단호박 샐러드"
맛있게 잘먹었습니다,ls**님,2023년 2월 28일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋가라아게 5개（토핑） 추가),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드)),＋새우튀김 4개（＋스윗칠리 소스）/1","포테이토 샐러드, 투움바 파스타, 새우튀김, 가라아게"
여기 차돌알리오 진짜맛있어요,yo**님,2023년 2월 27일,맛,5,양,5,배달,5,"차돌 알리오올리오/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
항상 맛있어용 ㅎㅎㅅ,wo**님,2023년 2월 26일,맛,5,양,5,배달,5,치즈볼 로제 파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기)),치즈볼
자아아알 먹었습니동 ㅎ,sm**님,2023년 2월 25일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
맛있어요오오!!! :),da**님,2023년 2월 25일,맛,5,양,5,배달,5,"더블up치즈 뇨끼파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),음료수 추가선택(스프라이트 355mL 추가)),김치&베이컨 필라프/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기)),＋치즈볼 4알/1","더블up치즈 뇨끼파스타, 김치&베이컨 필라프, 치즈볼"
잘 먹었습니다만..이벤트는 안보내주셨네요.,la**님,2023년 2월 25일,맛,5,양,5,배달,5,"베이컨 토마토파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋가라아게 3개（토핑） 추가),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))","베이컨 토마토파스타, 가라아게"
파스타 땡길 때마다 맛있게 먹고 있습니다!!,ch**님,2023년 2월 23일,맛,5,양,5,배달,5,"차돌 알리오올리오/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
너무 맛있어서 자꾸 시켜먹게되네여 :),da**님,2023년 2월 22일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋3단계] 너~무매워)),차돌 알리오올리오/1(맵기조절 선택（2）(＋3단계] 너~무매워))",투움바 파스타
맛이랑 양 서비스까지 다 좋아용,99**님,2023년 2월 20일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋기본)),[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋스파게티면（기본）),맵기조절 선택（2）(＋기본)),[ 강력추천 ]미트소스 파스타/1(맵기조절 선택（2）(＋기본))","미트소스 파스타, 투움바 파스타"
잘먹었습니다. 근데 간이 좀심심한편이에요.,ru**님,2023년 2월 20일,맛,4,양,4,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋계란후라이 추가),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드)),[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋계란후라이 추가),서비스 메뉴 추가선택(＋（제공）한입 단호박 샐러드))","포테이토 샐러드, 투움바 파스타, 단호박 샐러드"
맛있어여 굿굿 또 시킬게욥,s5**님,2023년 2월 19일,맛,5,양,5,배달,5,"베이컨 토마토파스타/1(맵기조절 선택（2）(＋기본)),쉬림프&베이컨 크림리조또/1(맵기조절 선택（2）(＋1단계] 신라면 맵기)),[인기]매쉬포테이토와 Grilled 스테이크（90g）/1","매쉬포테이토와 Grilled 스테이크, 쉬림프&베이컨 크림리조또, 베이컨 토마토파스타"
맛잏게잘먹었습니다~ 양도많아요,wi**님,2023년 2월 18일,맛,5,양,5,배달,5,"속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈))",속풀이얼큰 파스타
맛있게 먹었습니당 ^.^,hp**님,2023년 2월 17일,맛,5,양,5,배달,5,[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋기본)),
리뷰이벤트 주문해놓고 일이 바빠 깜빡하고 있었는데 다행히 아직 리뷰기한이 안지났네요. 주말에 집에 혼자있어서 배달시켜 먹었는데 넘 맛있게 잘 먹었어요. 배달이 밀려서 인지 좀 많이 꾸덕해지긴 했는데 집에 있던 우유 살짝 넣으니까 넘 맛나요~,ad**님,2023년 2월 17일,맛,5,양,5,배달,5,[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기)),
너무맛있는 파스타,ph**님,2023년 2월 16일,맛,5,양,5,배달,5,"속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋[[인기]]Grilled 스테이크90g 추가))",속풀이얼큰 파스타
평소보다 해물을 많이주셨어요 ㅎㅎ,tk**님,2023년 2월 16일,맛,5,양,5,배달,5,속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기)),속풀이얼큰 파스타
"투움바가... 투움바 맛이 아니네요...??
ㅇㅇㅂ 투움바와 비슷한 맛을 기대하고 주문하시려는 분이 있다면 말리고싶습니다. 
전혀 다른맛이에요... 투움바에서 짬뽕맛이 나네요...ㅎㅎ 매운맛을 내는 재료를 잘못선택하신거같아요... 
알고있는 것과 똑같은 음식을 바란건 아니지만 이렇게까지 다른 음식을 원한것도 아니어서 너무 당황스럽고 실망스럽네요...",ba**님,2023년 2월 16일,맛,1,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋기본))",투움바 파스타
맵고 맛있어요 ㅎㅎ,tk**님,2023년 2월 16일,맛,5,양,5,배달,5,속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋1단계] 신라면 맵기)),속풀이얼큰 파스타
먹어본 배달파스타중에 제일 맛있어서 앞으로 파스타는 도로시에서만 시키려구요!,ph**님,2023년 2월 14일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋기본))",투움바 파스타
양도 많고 맛나요~~~,go**님,2023년 2월 14일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),서비스 메뉴 추가선택(＋（제공） 한입 단호박 샐러드),둘이서 콤보 메뉴 선택1(＋（중독）매콤 도로시 크림파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),둘이서 콤보 메뉴 선택2(＋쉬림프 알리오올리오),메뉴2） 맵기 선택(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）))","쉬림프 알리오올리오, 육즙가득 통소세지, 포테이토 샐러드, 단호박 샐러드"
"맛있게 잘먹었습니다!
다음에 또 시킬게요",ev**님,2023년 2월 13일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(둘이서 콤보 메뉴 선택1(＋차돌 알리오올리오),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋쉬림프&베이컨 로제 파스타),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋치킨 가라아게6개))",가라아게
그냥저냥 생각외로 별로..ㅠ,sd**님,2023년 2월 12일,맛,3,양,4,배달,4,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))",포테이토 샐러드
맛있고 깔끔해서 다음에 또 이용할게요!!,di**님,2023년 2월 12일,맛,5,양,5,배달,5,"패밀리 만찬 세트（메뉴3＋스테이크1＋음료2）/1(도로시 패밀리 메뉴1） [ 선택 ](＋（인기）투움바 파스타),도로시 패밀리 메뉴1 맵기 [선택](기본]),도로시 패밀리 메뉴2） [ 선택 ](＋（인기）투움바 파스타),도로시 패밀리 메뉴2 맵기 [선택](기본]),도로시 패밀리 메뉴3） [ 선택 ](＋（인기）투움바 파스타),도로시 패밀리 메뉴3 맵기 [선택](기본]),도로시 패밀리 스테이크 [선택](＋찹 스테이크),도로시 패밀리 음료 [선택](펩시 제로 ＋ 펩시 제로)),둘이서 만찬 세트（스테이크1＋메뉴1＋음료1）/1(메뉴 선택(＋（감동）투움바 파스타),맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),스테이크 선택(＋찹스테이크),음료 선택(펩시 제로 355mL)),김치&베이컨 필라프/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋육즙가득 통 소세지（토핑）),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈)),큐브스테이크＋Grilled왕새우（＋홀그레인머스타드/2(서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드))","김치&베이컨 필라프, 포테이토 샐러드, 투움바 파스타"
